,user_position_pubkey,user_authority,position_index,market_index,quote_asset_amount,base_asset_amount,last_cumulative_funding_rate,entry_price
135,9NrhFNBN3dyd8Tu3euiLXAkANJjQPWuFpG2unWErUdL6,B7GvqpbR5bZ7WPoXa7i3GYEdCjBbppv4baRWiJL6HjjZ,2.0,1.0,70885.29,-2.0003957528396,3937.126286527888,35435.633123784115
136,9NrhFNBN3dyd8Tu3euiLXAkANJjQPWuFpG2unWErUdL6,B7GvqpbR5bZ7WPoXa7i3GYEdCjBbppv4baRWiJL6HjjZ,3.0,6.0,8111.04,-5000.754916037234,0.05862869113498,1.6219631108071701
137,BRqSGfE4XHXu4HrinwetWumfVTmr82iuF6Y5oSV6eMiK,5RvNKzSeJ1fvqsKpcQu25evEZGmKjyEDgwsMZkykoT3P,,,,,,
138,J6vaj47pfRBKArQoms7kizY8WVLr9DAztPSnSwZx6j5u,HvaHEPaaBht8BLK8WXApZPGGxCfrND9r49fn5HkfF1YL,,,,,,
139,6P9mmacCVwJ5EDaAAFqxeSXz1aYBepUaVsLRVTcW7iMq,HtHNRFaoM14udMSVez69Hhn5g7JGiuAcv5kXZJfxjcXr,,,,,,
140,B1aor5NFukbUeT5tzi9oXgRGxcRoojff8sfbwzmwywBq,6rpuf35EHPrQ3LVPUcdfRTh3igu9wvRcfvoA6uSMNmYq,,,,,,
141,FP1bXxvyNxhcSPxZpcLkPP37ZbjjVASgsd3ePTAQPu98,4dTGA3NdB5eNZoe46ku3trtrErrG9gc5DBhkxDVYis3u,,,,,,
142,4vp3nuBLEkiGwapxke4i2R4L1P5Cvd3MLeh71K6YLQe8,9krpipWeu4kVeskFUDYuChKEFzWr9VHF88FsPQgA4xLC,,,,,,
143,Bu1QcYb67ESzgoK9WUNsM46p8MC6YBbqdXLXQ6UtrmfV,3JezwVUs6WnLbJnweMoays8Wuvju37hYCCm6dMLK8df3,0.0,2.0,1.0,0.0002391499472,-27.95504032062906,4181.476984244135
144,Bu1QcYb67ESzgoK9WUNsM46p8MC6YBbqdXLXQ6UtrmfV,3JezwVUs6WnLbJnweMoays8Wuvju37hYCCm6dMLK8df3,1.0,1.0,1.0,1.88261659e-05,576.6603690320206,53117.5601719307
145,Bu1QcYb67ESzgoK9WUNsM46p8MC6YBbqdXLXQ6UtrmfV,3JezwVUs6WnLbJnweMoays8Wuvju37hYCCm6dMLK8df3,2.0,0.0,1.0,0.0048832109062,-3.1534832019872,204.78329099616474
146,7sfw1hdbdXsdB4ivunAt6XUd7q1JAEVWAnuE3sJa78iF,AUgvLzZ8P4NU9ate8aADECvsQKpjDhMPsjM254oXsRe8,,,,,,
147,GzCRniV5Y57Tf39XrX7776Lh7rciuy3tLE8mMUPsufdf,D6su2KUrfejXcitmxPhhMJUhEEfZbavGR1ZJYGFjQHoi,,,,,,
148,7yMG6oWTT4vJ5zSyQfBTFpfGA3anyu3Jqagy9hMLpivr,3dU5Sc9S2PyBawdVw7vetrvzeut8kju1MRXMTA7iTxGZ,,,,,,
149,HMSUkNaUSmpEmGGEAu1Y2SENDVvKwYRVQPSc19hzoLQG,AXcbnqAEapz5WLHpadBY98HHyTq16965vFUuE2CNbzna,,,,,,
150,7a7KYmHGxD65NRJYCcowsERUfr44uo25uaym9raJF4GT,CfPyfaZ3qMR84M4BPpMq985PJMyptHQJgH5bqsaQNRdx,,,,,,
151,DXL7TqGir4bcJ67suCjjZtYyV7ioU28UsV82KDQz5niM,FTjegwkwEafVfGvyo1CzDfgxnYUU7L18gTvH5PahvauR,,,,,,
152,9AhJvkfbtudkXmAGa4TJYDUCr3vrMfdrCBjYfFpVPjRn,9xf7n8rq4fcYPyFzVFEJSezngZjh9yhkqxgdiRRmps2a,,,,,,
153,GyfTBfXqk2xhVvsMN1Zn9kQEQKKMJhBgFFKY1Dvtvwe5,3q3wY7C88reVcCrG3REpUdb56PZnZ7i4orJ6ZERJ9WZ5,,,,,,
154,6ycmn9HwLeDCkoyJ6W2GnQECVzHgLf5nsbee4ZNA8S3N,EhwBdm38Yssx4gceGaYHdrN2c6rBRQMAKnBHS1rkSKQK,,,,,,
155,AwQLi73zAmwY7MeVN6Qu52neBWdge6LG6ZttRrQtV7sJ,2P8PBvKvEWs3JH2ZzYJHYUjMc3gJcRytsZ66Dek8FreW,,,,,,
156,Ha9N6X6oL8kkoDpXtrybq2ocSPJUEeYHwqoAjxiTJ7rV,Fqv7VT7nfxUGb18xwFJLTo8gsdjhpAJpMveqDK4aRw83,0.0,0.0,10.77,-0.117910718585,3.00111988512647,91.34029653322887
157,GyVCfe2CruH3QH1aqKixnskMWGnDhHT6WY4JvP8qz9aV,2FVQbJu1rQAcpQMnywuqLpHquhcaVSU9LUhYJbDhSbV7,,,,,,
158,EHULycShpWkGi6sHjP4whiBjCtMgUZ5kf1bwiFiDn9TK,AvNohgSg1DQeYmwD3Pvs2xHj5dx7NmN9pZA5aMoC4Y7p,0.0,7.0,2479.75,-68.8452794887179,1.81844689424589,36.01917253319266
159,GXUpRcVM64oSxEj7m4uPg4qEfL3KisHCameiH8xfPR4Q,EdyLmmWnHCYC6cGRKPKtAQPk6V8gyq6sX3xhuJ1K1Ex7,0.0,0.0,0.5,0.0031241843969,1.28646515962035,160.04176978033993
160,DsJApaS8KSxJ4Eu8zB5jzwRzRMENRpdkojWexvUx93q8,6zjBjqzTADiy37Puvk7yXAa1Nepknij9VjpV4cUfSVYd,0.0,0.0,0.02,0.0001664249466,14.05900129940917,120.17429122612079
161,9CtWuy49VnbTjJgXJesDozRgUu5Vsoh1Jsd5w8iroMRX,3CsuGk1zkpQVutucgeSmb7kDtTUKRNxehPaGX8HB3ZQ7,0.0,1.0,0.14,-3.2715546e-06,4153.647105034283,42793.111262761755
162,5WPoZMxxp3wQ3qZ3qMMvrMJBW4Z1v6kMwNxcEgoPCGcw,6dbrMUF8Lz7ifpv7jEwjcGDkbF9LSkQjfxY6wefPmQ9i,,,,,,
163,5Jgm4eQExBSVd9BJSXXuKwDnPG4AtLCPJjRYyP86fz3m,HgBgS3HrY7MQWeqYNeqo1aG2i5uGzfnZHP78BrS3RDfv,,,,,,
164,Ct1NNCwQGicwGqgiuNUTY8ahmc4WTDuXse5hTQM8tYVV,EYcDZ2Phk9jRZ8ovEEwmf3NSkSwqgxrwi2WDJtzA2nb8,0.0,0.0,507.94,5.4243199966005,14.06409069405915,93.64123066455028
165,AWfZLcKKkWX1BokxR1hZeVjTSpHFSZaY1kmuihxpQACJ,EgCT8w384rP9e2PcvicoycDB1MAj5baeUvqRYP4Vvgpg,,,,,,
166,3NCzwEdFM1wFAhQXra3T7mxn1oxdSEefNMQvLrM24Pwn,E7rn27iyShLkVBVKjem7ctS9gQtHWyY7CcSHk6oimkZn,,,,,,
167,2xkMyy78Xe9PGwE2sKimKNKxmqYRzWnpktn1x8RrACTR,9zSUCDPM1ign3nWouHkjfZkpdV9PKypves5ntVPEc9u9,,,,,,
168,GWCD48XiTNBQt58x3oBXe8iuCMhvyXqBqZeQZEoa3Ui1,p3p3yApBic2qZ7YJAawU6WJVzBHZeFPZFAbHBUsaTwh,,,,,,
169,8DECfHE4mxBMS91pFAj1EFB1kzxUQfnVMmuqM9htD4BH,73roBsAAbQKLPH23wWwxQo4BvfK7qUVALQcB5HEci7Rg,,,,,,
170,7zurHfr8yeFvVPMGQWLBfxddmAPYXTVLXFAA8ojGPnDm,GJsde49LF5vRo85HH1Wdq1h9rK4cooNNxZ61SjvRUuBe,,,,,,
171,3qMnMSJ5Adn3uBGhCQjvF3zTTAzESXRUdxPkYJvbvcg3,9TnasN58sHw191N4xgkhbP9JKxHwk9AnLCwM3XgnjH4V,,,,,,
172,4wjWsKt2bEu3Xpf7RpRx7W5JEFWKz6ztetwzi21vQGmK,2z3L9AE4YVsycMdTGpsfBxxbnUbwRjcDhVqi6sckgHEz,0.0,7.0,48053.97,-1700.0009539707205,1.82260618874588,28.267025314167938
173,4wjWsKt2bEu3Xpf7RpRx7W5JEFWKz6ztetwzi21vQGmK,2z3L9AE4YVsycMdTGpsfBxxbnUbwRjcDhVqi6sckgHEz,1.0,8.0,56024.5,-2999.7799689744797,0.49729024530564,18.676203114708052
174,4wjWsKt2bEu3Xpf7RpRx7W5JEFWKz6ztetwzi21vQGmK,2z3L9AE4YVsycMdTGpsfBxxbnUbwRjcDhVqi6sckgHEz,4.0,0.0,80366.88,-800.0227277034392,3.00888674105979,100.45574608949265
175,GRgkq7yEj1hEKFodnUAMy7SFwQavPjZKXmogmQVQxbLS,73Z1WZL5JsbU5SVh43DCXhf3Dis1F2fx1FqihSm5zKhQ,,,,,,
176,4T9DKFUmkcPG7mM3CKzW3m81LqqpU7oFTv35Pha4zHNe,6kqKSyVVF4xxUbsvBCkY1kt4XcKzb98eSaqNw5fxSLtw,,,,,,
177,DRowvsp2bAoZwLtsC4nd5hhz88Y4pCdkshVpQtNsHrCM,9gQAPPs1eGGK3KSYRCRYQHC9FfM1Tb3qPMHNH3bsVHH,,,,,,
178,Un9XHJtEafwrjocyESuFUN9HpZaxYrtWdUuTbF8U6wK,4mUNcCmDyZc6D5hVuE8xmar5kUdk9nWwbQpKpnhFSCjU,,,,,,
179,FSAFbkGAfqURQ2bb6VfminDty2nV4YbL91pVsg2HMLHJ,8LR9DoV5sBGJRDomaiHzGXCzA4BUguyCVJytu3Hetb7T,,,,,,
180,G6aHPwnb5AHTu5Pyw2iK7ByuAxVTQmKzqeXH67WfRfwc,2DR9SEpnBFFfYh5j6XNBGDhTSwVkHWb7dcot9gexKsuT,,,,,,
181,7JTAsvEgKFTfwpymbRWy5sUApJa5vZjwUH2uVToMuqEW,FmNJsskyGBWqj2MHvtV8ABzy9yL2iercDxYwa4M2PYJB,0.0,1.0,4.82,-9.64821446e-05,2542.114972745873,49957.430154387344
182,8QjJRkcfipPPaiZ1oTNavbBetBnX8CKtB972sayk5gT4,A865AvkBxKkFFgjirpoPkoXvjNpxth7biPSia7yAQw9G,,,,,,
183,FynUWXgGoMu1bnUFtGwzH6DVRhhBnKvH29jWrWYu7iYm,5W6PdHtcFCSFHWKNBX7JGgjGKt43A5j7kmmy1TY9SicJ,,,,,,
184,8vfJbpnK7SQcjpEBCzZJRW8JosNbsmTeJ2YXZCbM225c,EF6H6aW1p3qcAtiLFU9rbFYfsKfD683meHXDw8hLdaZK,0.0,3.0,0.71,0.0081197154477,-0.57066745966681,87.44148789119394
185,8vfJbpnK7SQcjpEBCzZJRW8JosNbsmTeJ2YXZCbM225c,EF6H6aW1p3qcAtiLFU9rbFYfsKfD683meHXDw8hLdaZK,1.0,2.0,0.5,0.0001295150011,389.19810913475055,3860.556659486451
186,FDf5idDCFcgeU5Tmfaua6D72sRzgUhBk5Wu66GGgVNju,8kYVYKtSEEESD8C6kRbuhUr9iPQimTohokdNtt8aHEjM,,,,,,
187,JC47wF8CeuXJhyVSz42omULQAHiPuFHRnEyfaGW6ecpk,7SU2xA5E84418ujSBiZ7JyeiQtAju91VAzVGZy9K2Zqq,,,,,,
188,EZ1wDnxDZxz3AtF3XUaywffjQr8g7YD2pCq7V4gAs8u2,E4gGiMaU6kBgpkA4KFpbFcxj1eAXtpJmZK4rzBjNs2Tc,,,,,,
189,5As3dGdQAh6wNB1VorihgP12u2sUCMmjqCKR4Ha3NkiH,AJfBQNtppLHY64PrBbVJ3mRb239jATsuSStyGiEVwwTX,,,,,,
190,G8fc7QvXjfkgBFvAVUgJFQS3VaF1biL9rktBExGa87Ks,Br1j5Ftafei7ysu5SmqVZSoRe4uS4qCPeKSPHg55pyiE,0.0,1.0,6316.23,0.1454019171744,8935.449142408657,43439.7986129997
191,HGUNQyuKvXW1sEpakYNmHKuPMVuN3hzUpzpyNBEqvzPf,EkkfHmk8ZJ8VXo9DK7JYfw9ce5CmAnYfGAHxqR2Ci1kQ,0.0,8.0,2000.86,-106.7427786282081,0.55880290956802,18.744687235181715
192,CThhiqkpFs8gshyvws2EMAVHDppSkSyCnC3DxVkLE78T,GsHk5GSWWrsawgjZ8xkvP5eArpAPkJVom3ttkWMunfJA,,,,,,
193,37onmNveQpzryrAbJYCtEN8KxpqbLFzywVoh4ZFSSi9J,DYnSJVuCwKSJ3QxJLUdGXHSBZm7TcUqo6ADCp6VSswwS,,,,,,
194,B4yC53py9jHcYEPPmwcioM9KpgmXz4E9Ln9fQMvtMytH,B5SLtigduNkBhvtAhewjZbRrgniL6sYrH3YMJSNwVj2s,,,,,,
195,6M9Rp3cX6bUN8NVqMEfYoYQjxj5jsSrA4PeDhCYVDThT,BmtbwGRp2cqMNxjMLiDhfRs64Gg8zvEXrD2kSi21Rn5c,0.0,1.0,8.3,0.0001713825714,4104.325351437098,48429.66196736619
196,BBwryuZZ8msiSFNmGkh13Wgg1PoSutY2Ftgz8odcxPm4,APbpwRCB9tfma8yoi8upe633XZBtNwc5zVxXVjLwhg8s,0.0,0.0,2.2,0.0127560259904,11.06530475327277,172.46750685955706
197,6iS3Fuf3y1RcTiS9pp88DywcFKMpXmx1XhYY9XRf7Ljc,9JdiXWzqqjweDLRtS6fGnC6fuokYAR7ccuzBF69URJLW,0.0,0.0,85.76,0.370562754745,-0.70653521581241,231.43178557978692
198,E6rECot4A9ZErLMFQHdaykucQTAR2ehdzwKSwiCQ6d6b,AbP5ZCy9TBukhouAPAAeskA5pq5yu5iC4pUTnPCdMSGX,,,,,,
199,4o63PoeZgiXkT7QN7ozFjGsGceuRBwNdSpLe3zpZra33,6q7H3wvVEnyHPftRtBLkhCpg111HXuamw2Q5fbzWKgLu,0.0,0.0,1.47,0.0100200386983,6.04792268987762,146.70602023217737
200,3VA5iFwfHwrqLQWxYKacwSFWQRwh4AsuhUxZqwvpRpho,CQDfSjbkUnvhoMi6F394xgt3qfzRege3jMfxQhJvyXHw,,,,,,
201,GM73oubf78erzQ8WRFfjHa9orF44XPZPsoJyWLGGiVFG,9aXvMLKz8VSWMuT5FPRwFY9kPBCbp5zR58JxGVQ58jcd,0.0,0.0,23431.87,-221.5272157486628,2.98289986365984,105.77422697617884
202,JB6gQyaEH7MuBvjwzBbpqJbpNp9bhZh48YnCq59h1b2e,HVDVq4ktzpGnbE2ypPX2DENE6ezWhs2PX385XkCp4RjW,,,,,,
203,FiE81qta4b3kihHK8ULJJPRKrV67L7Zgv8it2vJiVJXX,7wDvZdrx4GMy84nYhRbutSEXNyuaCHYCFsU2H8ohg2Nt,0.0,1.0,3110.68,-0.075072341048,3968.491498983913,41435.76657628251
204,484eWXa2zXsNeuaGRE2w9do4SL3fG1PjNs8Ra9bGciK3,7aBHHP6sEWg6s7H3BADdx8YiwHTRV4jNTWLNMy1xfv7,,,,,,
205,BVFpJDQ5JDWEHSS3J5VxrM72bYf9BooTUHv8bXLquDw1,H5hRhSpUL679j67jHmKBFK86v6WvPNpkJS4bHN2Uyow6,,,,,,
206,A7UmeCLoXjjRxwPXzb1gMxxPbxUvcpAnFEaHBSepbhwX,DAVAUfDVMQBmeREweAs1BLoxbweqDts2j9DpAZvDtc5L,0.0,0.0,18.8,0.1851569503583,14.0765171392966,101.53548091832275
207,A7UmeCLoXjjRxwPXzb1gMxxPbxUvcpAnFEaHBSepbhwX,DAVAUfDVMQBmeREweAs1BLoxbweqDts2j9DpAZvDtc5L,1.0,1.0,18.8,0.0004337279328,9107.649950780098,43345.144682367114
208,A7UmeCLoXjjRxwPXzb1gMxxPbxUvcpAnFEaHBSepbhwX,DAVAUfDVMQBmeREweAs1BLoxbweqDts2j9DpAZvDtc5L,2.0,2.0,18.8,0.0062130705361,418.35428506859154,3025.8790546100786
209,FkghsbDbzxQKhLuUgquUvCiohvQHr2SpsQx5D8qq1kXV,6UHiLngN9dC6urzRyeVN8vZKZF8vS3m2tceWBhtaszMr,,,,,,
210,G8LUsHotVpwNho4ouhiuDbRJJHt3necDN2P8B9nFvkWE,DDPxnJTL74vzstJC4jnXdb29GFgo58pCXwfUL4aAEfqf,,,,,,
211,4CaAQVdyRSx6UDoSvCmTXKD7YmhuEAbtRLzAGoP2UFFn,6jJqyU1ihRL1zm6diYToMYjP6XgD8biZmH3CCCqeFUsT,,,,,,
212,8kz9wY5CPxQkGas1VDMecvMHpgvveuXbg2qrfZPbLJwf,aJ8EFyuU6yG9Hs1ZjDv652B48W27aebLFqMMnC7wdvy,,,,,,
213,h9387Mz3Cqah3T7HYPcqNTUWMcgWFcandnRq39q4tQ6,A6Cur29RyzTvrRqbcjzyLUzAKAmFSe74yc4W9YeM2zqt,,,,,,
214,5jkj6Lr82BEKXJhu83VEVE89BpJPJAzy4xopzZwXfDSr,6rFwiTJprAZ6bY3bkeQB1PCYhgYcBudwEQbxv3snzzBe,,,,,,
215,FHTwVgsq1W5xuBB9Vx1naWMAtLTDNMBdNFwc7C9mrsoR,EAeqKq4EC2ba6jLo6r93npinoNqBEageJ2JwJh79uyeS,,,,,,
216,7RKJJKSXnMJKM8tuDT9Pw4TdNY1c8Bm4QAe7EsaZa7k,4R1w7frEmCwQNA5NcfM3U8ycx1Bu9566yCt2feWhAy41,,,,,,
217,AQ7LnBT8bzHk6F8YYaVUSDQWf4Jiog2utUMXy1537r96,xnPjAG9VJEvV26CqS5XVzLeDYYcv1iUXKmTavQTyJ8g,,,,,,
218,4n5Kgkse5sGwwoWRUpJ9FyvUGLVvqHDoazqZSErNxytk,GdYFQyibrF6Bxc1HQb8EF9QY1sXMA7BPaHN1VP9e7GV2,,,,,,
219,9ouVwfwsot39PCxRzX6WUQpCJYiZqnsNKGwNgS9BdxY9,Bfj5TKFAx2GEUrYuSkXEVQrmm2TRxjwGrfnSvANiFFCK,,,,,,
220,7zt5Pxcbmwt3h7tALUhKnuTF5R59U763e2h8AQf398zy,DvXQbVWbiNv5kaHLGcvKewB6wSiUewpArSS3iyBK5nHG,0.0,0.0,148.97,0.7502126581596,1.66718806157029,198.57036318935073
221,2KnMJHf9KxHLnan4D3cJWFqd8FyTbMsgymvBQsawW9m4,AqFpNjMgSZqRbnaDTRfWnno36wnBSLkYb7twL7m3UQPn,,,,,,
222,7GPXihDJj2XHxyouMQBa1k8qWpuSTx9MnKkbe4CfmPyv,AWm9AojcLfzTCZRH7sZGQ8FoXWUFpYHpkPXZKVs4rSoZ,,,,,,
223,C35p9LFEfSRrifvM2o2mezAMFvJe3q4XP5gMQjJh2k8W,AXkr5Pk1Y9ZynsbFQpAFcKWj4VmBHJPZ3LgkssvW6gpG,0.0,6.0,94774.71,-62406.050239218726,0.03124785493503,1.5186782313045568
224,FhrQFmHheFiLFrZf7i17WnrbVLka5c4AqfJLxuvfr4pv,AoPfeRnDgLGL8wW4mHhek3UvMzmgeRR2FSaDPzGFAxX2,,,,,,
225,FyAha26K9TG5RLvG4iJUNZH6iF5qMzYNghui11Eqe4iH,E9gTcqPYkvN2bW6znLQn8UuoVu1cKrUAzCLjM3UU5j8Z,,,,,,
226,7wuYvWDTj4vHwJActWqtkAm7gyhimV5hbdw9T65vYsEc,82qP6SBzGNqDoLv3whWkEvXmu8qMJ2SxCoWWypLVXdA6,,,,,,
227,6Fu4t4n5YaPEbH5ECiEMwxYV93D6wEeU3SHVo41SQuZH,8hHKkVSTtoaeszv5XTwLr37RUV4K4r9wChUtDHB2ErSS,,,,,,
228,5tmFCBTUQebVdYy2a3dbXsnvzDk2Jh2aYyYkdimKqeA5,C7hvRZLTu9nRuwpZDF6Vv2SWjEm5NMhPaPNu764MYSrC,,,,,,
229,BSqcN8JsWdzobYWJFhLNwHcDXnykcThbF9vBkUWRe6U1,55YsfAvxUi2RkGye5AS3hH6kvoz3Bf1hoQaoX4VVKaF7,,,,,,
230,CiEBBX6kpBdUYScRngDBszPmJ9q5cgXEWLNmsKQ6AH7X,FqZHEf7LBi519vAL3GChFV4LVvqnt7XAMEMw1ys2DBHD,0.0,0.0,90.0,0.4219220633483,0.17824706255834,213.3095370405038
231,pmcSqkru7o9Ff8ZFXeKkkH6vMGgtUVtBtcofBBxw7nJ,9o1hMcmNDLSyPkjBsEbpzg43FsGWCsNwgjE8jgci6v9B,0.0,1.0,17.5,0.0003692402218,5116.725153176269,47394.61999749021
232,9aXtTVwGPwJoPL5V16y5T4SnAg8cAoF5YT5VsKcfS5GD,2A7ZobmSAddaDW7xJUbXKCKnPmnCd9hMV5UtzSbdgBMg,0.0,3.0,101.65,1.1916470514091,-0.57066745966681,85.30210340368888
233,5qyTGrGMTTTP96jU5EzKVBZqmW1pQRuC5PMmQR61MPXk,9y2c4KQpaqtSvwxAFfoyACjmeFYQet9mYcvp6wHVzVfp,,,,,,
234,95jfFFvdoRiD5eJkSjbe7NdFQppKP6MW2LxBB5Z4L4si,2WTFhK7SPtjpCMTJ99Hfnt8ovkmTsVTDH8WbrTjhCGF6,,,,,,
235,9wg7PgKbVWXxRcWT4ZrHpDxf9avU1uKA3p3x3Xf3W1Kz,6g8xEmAHkGTTdcwmLRywH3raGrDvYvuqNxLEdRYVncKb,0.0,7.0,29247.62,-1000.684311876548,1.47757879540897,29.227619193062964
236,KSBQh6otU79eXWMurSGZwN3KdCSwhLuhqDdTpXiEEoH,J5mTh4U8mo8ykSx4pR684716EUjxwGWCVkVLPGFV79QM,0.0,0.0,60.0,0.2577231667739,-2.49585196076221,232.80794175805653
237,KSBQh6otU79eXWMurSGZwN3KdCSwhLuhqDdTpXiEEoH,J5mTh4U8mo8ykSx4pR684716EUjxwGWCVkVLPGFV79QM,1.0,1.0,20.0,0.000354678603,-29.71984634040831,56389.07966489312
238,2M1Ui6DCopy5ukeiFgMvuQGGEMh8mTwimMH4jAQ4LLa4,6MFvLq58TwyEob4VSSZpuiC2aC4bg2yuG5MjBTHRpViw,,,,,,
239,D932geimK8FCbyKGHNGi9azGZmY6W9kPkJ7cyyb1bo8F,CuZvKWhaviSNTEUbLgCSuuAFd41Q7NwGDT2G29UxA1QZ,0.0,2.0,19.8,0.0065464674896,418.23850901859566,3024.531937484626
240,D932geimK8FCbyKGHNGi9azGZmY6W9kPkJ7cyyb1bo8F,CuZvKWhaviSNTEUbLgCSuuAFd41Q7NwGDT2G29UxA1QZ,1.0,1.0,19.8,0.0004571322078,9111.451816231254,43313.50900714198
241,D932geimK8FCbyKGHNGi9azGZmY6W9kPkJ7cyyb1bo8F,CuZvKWhaviSNTEUbLgCSuuAFd41Q7NwGDT2G29UxA1QZ,2.0,0.0,19.83,0.1954322639401,14.07552857212577,101.46738107725086
242,9NpHNbrRJF3U8Ub4KraPHhhZpyZk9Teo836dJSktJMEV,2EkjFzKuqQaT9iLsf4qHnXM6rnbj7ftEyzzRsWx6D347,0.0,0.0,1.75,0.0123703482881,10.88864533883111,141.4673184006841
243,EYQKX5sWsmXoge5xbTcMYAjvRbSUTXXpHEzckPY2LV8W,GKCeRcHQYMhcTwEm5wu1SbkXAT19gjGUGji43HS36B5N,,,,,,
244,6WSoc8wRbbfAkqcySGgs5JS1yQgnYbXwjR7vxTue6eZc,EsrUj3k8BLwGC7y4XLxYsVmkZ9SYqVP5jKETUJermyYX,,,,,,
245,HU7TVHtNyD4p2EbWzw2oePAwFMcRhPfgvVkqC4YVbYkT,3b65qRtTUZK9pADVq1NDvLnmx1ZgjPeXQdznxcf72imi,,,,,,
246,6mN8C8ViSdSjg8E27L3PXCsJ7DdXy66PSETMzeeXMvvG,5igDV1B8FkVs3BqGnw3MMj9QxufHeybaKtMommfoiFiM,,,,,,
247,AzatTx5LLzbRWFi25TQGExAsuw5Le2JpH8MsUwZBsprC,6h5DgBXbebbFDYCqknQuEx7NFsHVmts1Rqgo3SeZmdyx,,,,,,
248,DQAUUpaBJjtpKbCbxStqmPqEodRUtNY3Xh4mcaKfYY8F,Eqv9Fr3SKQunjLTTpYgPWL4KvsqG2ZWAbRw1MxjGaPTd,0.0,0.0,187.96,1.1329009188062,0.75238371276627,165.91036063247594
249,75EbxS3eVetNy3LcBAZcGYA1XAhbdLJH5YNNoyaxbEkt,Znzv1ZfTzyxyjE8wFUr9UaiMXRW4A125jsC3LuuyKoq,,,,,,
250,62fXUS6ub8pzgtCT1tUv5b9Ckw5TXLSPApbh8twnoRWm,4F8tYR6x5VkkvVqsBpCHbKDUykzb9P5REuY375GwgQQG,,,,,,
251,77YRGeG1xe8fURU1bPps2wfbT6YwPgtCQXR1JVpFLi8P,5kUhthsQx1AiDj1dLRfv1BQW6xyXDkUWsbD5RMkf5X9,,,,,,
252,67WN5dgH15AgpZMAEFy97XZBp21CtFYizq6HfY9JLAEn,Hee9diY9XZbkjtoskH18ofojN1QaLNdRXKS7dxtb33tz,,,,,,
253,4csn16aQT1famjDm5zhBgTfMcwgDGkuQ9QnMe276pe3G,HapspeAqYP1rvzkZbMNryqozHWEa9mmAGWBim2hQc9fG,,,,,,
254,7F7AyLXhHDUXZ7fxN9MPEeoejcovvbfBoQsEmNeCnrc6,2nRGyMA3QS5WiFgbtaoGVYA77eeBxPvAho5H2Lsq7XC7,,,,,,
255,8NZUjn9GiYZnhCGdJRme4mj9pfFJMdkyXTUZS6ef1VDR,EM6T6CzTixJH4LWjCcUifMPcoQFVhcn7SxAz3kR2Pphq,,,,,,
256,AmvojcimVaUnDNA1EK4hjaL2yatpVRDwdP2NHd48cB7Y,2istdmrHuq7fQYKHNMhfxpJAXg2GW72zZvXHbPNAZpVr,,,,,,
257,92k2nYqTZBKeqjBthtxkbaQxGFBB9DGMk2EMF9PybrFA,DY5gf3wDBRyjLPDCYTb1uSp8MmS9VWYHiPwhN7j68y9Y,,,,,,
258,337r5Zq7ea2KMJ15SRhAXgjCgoe4DgofVC83i55TPaWg,5TQ15Z4K2YCEhBRsALGdzHaseuFWajnMboiLpD2TQoxm,,,,,,
259,GwtovAcdocTSzediJMU1g7T9DuP4QrKYfcawt3PJybZC,EHY1Hh5FWkZYdLecWktmoiQyp9ZK2n276QBuP3u7NRjc,,,,,,
260,2Yo3MQstEG8zfujBHGLDWF5JARtUfQ1FJ1dKDUi8Lznf,5EiH8hMjiiGHd1Sav1rWKipEPsk6ZVK3kENL8BH9Yo8S,0.0,0.0,15.0,0.0867300612012,-0.09903919656689,172.95041410385238
261,HxeFGbyc1uRDMqoCG6EAtzGgjrbc1joocjwQ6MJehfvW,HLduusoW2deumaSWWBhjBTzuthtpXpZChDFdVeRkhAux,0.0,0.0,8.04,-0.0439489937811,-5.17175050669793,182.93934191179486
262,3C428UKSEssrpTRvi6sWdioFdq4yUnLjhXGGLA4AUUtM,EgcvjVvgpLjMt4VxE3jZMXKtBXGkckUuAh1TBQYRf3AE,,,,,,
263,ZW1Bzmrn2SqSJXwRAiyQWxPMbG75S1XJBygjrZJs74B,GKDY9wWnbCuJdhWLR2gyZGtETv7V5itfd4Z2xqs99fQY,,,,,,
264,59yu1xuHPPbeQqLp3s4sB78rt29Kr4jRd2yDWfbc1dvT,EZAyLPy4H9c4ipKZpT1RCauybDNELjDrjN4RJRjQaFBs,,,,,,
265,FUXuuEJy1c8xLwAJ9tBqBMDbJEYEpfXic4iCZBSRapBC,JCP5xp4aokniY9q9odnrBHtKtn58Eq48nh9g4u5hFr4P,0.0,1.0,1.9,3.84220314e-05,4540.845529843482,49450.795045677885
266,9imetbT1Cp43yQ3iduL7hPsbJr5ifRpeVjpQzHaCn6LS,6FdF8W1nNSKLiNbHjAHALJCGqeJEPmRL5dZRg28d2GWV,,,,,,
267,CVqN7h7M7x8G9qVzgnsF1wees5nUSkKR4dvDviCYw7K8,4Xq9o8KYZNu7dmq3HdpNo7Cvvg31oiFrVBm6rcFuyDoE,,,,,,
268,Htubp58uG5wK1JDjSTj3fPhJZ7CLhyKjCatsMK3n7zjL,qbN4cfwHg189dSTstiAD6TR4VSU5AQmByLi9yFYZQ9t,0.0,0.0,1.8,0.0110002656208,1.34809272545367,163.6324123479751
